Feature ID	Taxon	Confidence
6dc4302a3b0d54c76258a6e388f45860	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.980474902630712
f2c41a9cd767b7b2a7b3cb435b46965d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9915371683910713
49188ab307c45c3e7805b241ee27a283	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9686946151993993
5a86f8aba8a24cd6947828342a0badfd	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae]; g__Butyricimonas; s__	1.0
a1d44979c52e832b150a4467b83535b2	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.7831545113669031
296706d01ebfa13eb32429ba7e261024	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.9998381465540433
535eb91cab58aee2573b055664c5625c	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__	0.9805897223641835
2e028bb632768e35b6f425e8202b5ecf	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9552879510707134
a6df4c11fc80e2dbf4deeeab32bc8bef	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.9990691263665928
fa0a696e67ee13b9a1ea7291561ff0d5	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__	0.9998458372006336
469d2493dc15252a2bbeab093911edb9	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.7582136782245567
59f1e89a8c10242fb0de2a7133dbb4ed	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9999999558441749
6dd6cf4cc52d474cd95c70e12f955123	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__	0.9997924305139875
